"Region","RegionName","State","ForecastYoYPctChange","MSAName","CountyName","CityName"
"County","Cass","MO",2.5481367957976,"Kansas City, MO","Cass",NA
"County","Cass","ND",3.16150646398509,"Fargo, ND","Cass",NA
"County","Cass","NE",3.70895693575235,"Omaha, NE","Cass",NA
"County","Clay","FL",3.587426064724,"Jacksonville, FL","Clay",NA
"County","Clay","IN",4.17175228544337,"Terre Haute, IN","Clay",NA
"County","Clay","MN",2.39083007201926,"Fargo, MN","Clay",NA
"County","Clay","MO",2.65715619987998,"Kansas City, MO","Clay",NA
"County","Cobb","GA",4.89853511014781,"Atlanta, GA","Cobb",NA
"County","Cole","MO",3.22872455851308,"Jefferson City, MO","Cole",NA
"County","Cook","IL",3.24413587939059,"Chicago, IL","Cook",NA
"County","Dane","WI",3.28635486608182,"Madison, WI","Dane",NA
"County","Erie","OH",1.93145578322189,"Sandusky, OH","Erie",NA
"County","Erie","PA",2.04928696355661,"Erie, PA","Erie",NA
"County","Ford","IL",3.13916511689807,"Champaign-Urbana, IL","Ford",NA
"County","Hall","GA",3.56407190106233,"Gainesville, GA","Hall",NA
"County","Hays","TX",3.21928789166169,"Austin, TX","Hays",NA
"County","Hoke","NC",4.45430010784121,"Fayetteville, NC","Hoke",NA
"County","Hunt","TX",7.74762968671546,"Dallas-Fort Worth, TX","Hunt",NA
"County","Iowa","WI",3.76401750104269,"Madison, WI","Iowa",NA
"County","Kane","IL",3.42282508599551,"Chicago, IL","Kane",NA
"County","Kent","DE",2.17445107867643,"Dover, DE","Kent",NA
"County","Kent","MI",3.81403387742812,"Grand Rapids, MI","Kent",NA
"County","Kent","RI",3.67986199626191,"Providence, RI","Kent",NA
"County","Kern","CA",2.92644013153808,"Bakersfield, CA","Kern",NA
"County","King","WA",6.30931496451105,"Seattle, WA","King",NA
"County","Knox","TN",4.820290494714,"Knoxville, TN","Knox",NA
"County","Lake","FL",4.01188771887,"Orlando, FL","Lake",NA
"County","Lake","IL",1.49849672631672,"Chicago, IL","Lake",NA
"County","Lake","IN",2.60148423942281,"Chicago, IN","Lake",NA
"County","Lake","OH",1.3270438539957,"Cleveland, OH","Lake",NA
"County","Lane","OR",4.09036170509338,"Eugene, OR","Lane",NA
"County","Leon","FL",3.48526820645457,"Tallahassee, FL","Leon",NA
"County","Linn","IA",3.94340639560841,"Cedar Rapids, IA","Linn",NA
"County","Linn","KS",3.17194803670238,"Kansas City, KS","Linn",NA
"County","Mesa","CO",3.93913090314599,"Grand Junction, CO","Mesa",NA
"County","Napa","CA",2.17180044272025,"Napa, CA","Napa",NA
"County","Nash","NC",4.97086743802169,"Rocky Mount, NC","Nash",NA
"County","Owen","IN",3.68905327574445,"Bloomington, IN","Owen",NA
"County","Park","CO",4.13285294845261,"Denver, CO","Park",NA
"County","Pike","GA",5.70622290750034,"Atlanta, GA","Pike",NA
"County","Pike","PA",1.18641276077128,"New York, PA","Pike",NA
"County","Pima","AZ",3.77626216859978,"Tucson, AZ","Pima",NA
"County","Pitt","NC",3.5712936339914,"Greenville, NC","Pitt",NA
"County","Polk","FL",3.1137392853178,"Lakeland, FL","Polk",NA
"County","Polk","IA",3.66374900799975,"Des Moines, IA","Polk",NA
"County","Polk","OR",4.66197714691414,"Salem, OR","Polk",NA
"County","Rock","WI",2.98033780650795,"Janesville, WI","Rock",NA
"County","Tate","MS",3.91057281245694,"Memphis, MS","Tate",NA
"County","Utah","UT",1.549631082862,"Provo, UT","Utah",NA
"County","Vigo","IN",1.59102690169106,"Terre Haute, IN","Vigo",NA
"County","Wake","NC",3.48883083340105,"Raleigh, NC","Wake",NA
"County","Webb","TX",3.9651874226734,"Laredo, TX","Webb",NA
"County","Weld","CO",4.45331282908153,"Greeley, CO","Weld",NA
"County","Will","IL",3.71386568846464,"Chicago, IL","Will",NA
"County","Wood","OH",1.42625663914156,"Toledo, OH","Wood",NA
"County","Wood","WV",3.27514009643343,"Parkersburg, WV","Wood",NA
"County","Yolo","CA",4.11381078530222,"Sacramento, CA","Yolo",NA
"County","York","ME",2.97048260542713,"Portland, ME","York",NA
"County","York","PA",2.15539693659213,"York, PA","York",NA
"County","York","SC",3.64398792290386,"Charlotte, SC","York",NA
"County","Yuba","CA",7.27175718817048,"Yuba City, CA","Yuba",NA
"County","Yuma","AZ",3.9357851796898,"Yuma, AZ","Yuma",NA
"County","Adams","CO",3.74983044327599,"Denver, CO","Adams",NA
"County","Aiken","SC",3.3159641422888,"Augusta, SC","Aiken",NA
"County","Allen","IN",2.96810444372575,"Fort Wayne, IN","Allen",NA
"County","Allen","OH",1.9758466743154,"Lima, OH","Allen",NA
"County","Anoka","MN",2.66029617075141,"Minneapolis-St Paul, MN","Anoka",NA
"County","Barry","MI",3.64206694111695,"Grand Rapids, MI","Barry",NA
"County","Berks","PA",2.81262124198908,"Reading, PA","Berks",NA
"County","Blair","PA",4.57486465610402,"Altoona, PA","Blair",NA
"County","Boone","IL",3.85256236156075,"Rockford, IL","Boone",NA
"County","Boone","IN",3.77795586306462,"Indianapolis, IN","Boone",NA
"County","Boone","KY",2.00699654802759,"Cincinnati, KY","Boone",NA
"County","Boone","MO",2.73832015369878,"Columbia, MO","Boone",NA
"County","Boone","WV",15.7094154446639,"Charleston, WV","Boone",NA
"County","Brown","IN",3.14690711939035,"Indianapolis, IN","Brown",NA
"County","Brown","OH",2.13706988268732,"Cincinnati, OH","Brown",NA
"County","Brown","WI",3.39912379893663,"Green Bay, WI","Brown",NA
"County","Bucks","PA",1.97582328777578,"Philadelphia, PA","Bucks",NA
"County","Butte","CA",3.87952861480967,"Chico, CA","Butte",NA
"County","Butts","GA",5.62238380660003,"Atlanta, GA","Butts",NA
"County","Caddo","LA",2.43671855045554,"Shreveport, LA","Caddo",NA
"County","Cecil","MD",2.26919877163367,"Philadelphia, MD","Cecil",NA
"County","Clark","IN",3.43623107625068,"Louisville/Jefferson County, IN","Clark",NA
"County","Clark","KY",2.92432933121759,"Lexington, KY","Clark",NA
"County","Clark","NV",5.87790183568326,"Las Vegas, NV","Clark",NA
"County","Clark","OH",2.39396047165816,"Springfield, OH","Clark",NA
"County","Clark","WA",4.32788556413251,"Portland, WA","Clark",NA
"County","Comal","TX",2.7345779120998,"San Antonio, TX","Comal",NA
"County","Creek","OK",5.16028124034366,"Tulsa, OK","Creek",NA
"County","Davie","NC",4.04290518420087,"Winston-Salem, NC","Davie",NA
"County","Davis","UT",2.55224376766589,"Ogden, UT","Davis",NA
"County","Delta","TX",4.67187269377755,NA,"Delta",NA
"County","Dodge","MN",3.46209544555683,"Rochester, MN","Dodge",NA
"County","Duval","FL",3.95749674920494,"Jacksonville, FL","Duval",NA
"County","Eaton","MI",4.03009765076883,"Lansing, MI","Eaton",NA
"County","Ellis","TX",4.6493728382826,"Dallas-Fort Worth, TX","Ellis",NA
"County","Essex","MA",2.70545322555142,"Boston, MA","Essex",NA
"County","Essex","NJ",2.56373007775793,"New York, NJ","Essex",NA
"County","Floyd","GA",2.19248396462107,"Rome, GA","Floyd",NA
"County","Floyd","IN",3.75664350709593,"Louisville/Jefferson County, IN","Floyd",NA
"County","Geary","KS",1.95216582098956,"Junction City, KS","Geary",NA
"County","Glynn","GA",3.39172749596712,"Brunswick, GA","Glynn",NA
"County","Grady","OK",3.32287072608424,"Oklahoma City, OK","Grady",NA
"County","Henry","GA",5.3718385311841,"Atlanta, GA","Henry",NA
"County","Henry","IL",2.89817115687761,"Davenport, IL","Henry",NA
"County","Hinds","MS",2.93677359619155,"Jackson, MS","Hinds",NA
"County","Horry","SC",1.61491843818204,"Myrtle Beach, SC","Horry",NA
"County","Ionia","MI",4.53585245719717,"Ionia, MI","Ionia",NA
"County","Jones","GA",4.30641547581023,"Macon, GA","Jones",NA
"County","Kings","CA",4.9409402980242,"Hanford, CA","Kings",NA
"County","Kings","NY",4.22671532835344,"New York, NY","Kings",NA
"County","Lamar","GA",7.67584472000813,"Atlanta, GA","Lamar",NA
"County","Lamar","MS",2.86161006646047,"Hattiesburg, MS","Lamar",NA
"County","Logan","OK",5.82587461951572,"Oklahoma City, OK","Logan",NA
"County","Lucas","OH",1.72755648424881,"Toledo, OH","Lucas",NA
"County","Macon","IL",6.33087308863805,"Decatur, IL","Macon",NA
"County","Macon","TN",3.65844853019588,"Nashville, TN","Macon",NA
"County","Marin","CA",1.69797630802116,"San Francisco, CA","Marin",NA
"County","Miami","KS",3.00657145960119,"Kansas City, KS","Miami",NA
"County","Miami","OH",2.37041147091345,"Dayton, OH","Miami",NA
"County","Mills","IA",2.92011656295094,"Omaha, IA","Mills",NA
"County","Ocean","NJ",2.04860292048315,"New York, NJ","Ocean",NA
"County","Osage","OK",1.81610924700924,"Tulsa, OK","Osage",NA
"County","Pasco","FL",2.71711210502268,"Tampa, FL","Pasco",NA
"County","Perry","MS",4.16554035535676,"Hattiesburg, MS","Perry",NA
"County","Perry","PA",2.81393180640355,"Harrisburg, PA","Perry",NA
"County","Pinal","AZ",3.16184666174239,"Phoenix, AZ","Pinal",NA
"County","Posey","IN",2.42082686585084,"Evansville, IN","Posey",NA
"County","Power","ID",7.9719904984132,NA,"Power",NA
"County","Riley","KS",1.88721909412786,"Manhattan, KS","Riley",NA
"County","Salem","NJ",1.0852367151644,"Philadelphia, NJ","Salem",NA
"County","Sarpy","NE",2.82752553471119,"Omaha, NE","Sarpy",NA
"County","Scott","IA",4.24752191471983,"Davenport, IA","Scott",NA
"County","Scott","KY",3.22285989360341,"Lexington, KY","Scott",NA
"County","Scott","MN",2.27793696584659,"Minneapolis-St Paul, MN","Scott",NA
"County","Scott","VA",3.2853329668358,"Kingsport, VA","Scott",NA
"County","Smith","TN",3.7146525041109,"Nashville, TN","Smith",NA
"County","Stark","OH",2.6572417084715,"Canton, OH","Stark",NA
"County","Stone","MS",3.3560633295727,NA,"Stone",NA
"County","Story","IA",3.72119090070317,"Ames, IA","Story",NA
"County","Surry","VA",3.45024746404472,NA,"Surry",NA
"County","Tioga","NY",4.0753234496457,"Binghamton, NY","Tioga",NA
"County","Tulsa","OK",2.68218209430882,"Tulsa, OK","Tulsa",NA
"County","Union","NC",4.17957878577306,"Charlotte, NC","Union",NA
"County","Union","NJ",2.19313097000666,"New York, NJ","Union",NA
"County","Union","OH",3.84613929630338,"Columbus, OH","Union",NA
"County","Union","TN",5.62590395900882,"Knoxville, TN","Union",NA
"County","Wayne","MI",7.21232100185949,"Detroit, MI","Wayne",NA
"County","Wayne","NY",1.96160901851637,"Rochester, NY","Wayne",NA
"County","Weber","UT",3.54902980641592,"Ogden, UT","Weber",NA
"County","Wells","IN",2.78002454143024,"Fort Wayne, IN","Wells",NA
"County","Albany","NY",1.36304449183806,"Albany, NY","Albany",NA
"County","Asotin","WA",2.93353244907782,"Lewiston, WA","Asotin",NA
"County","Austin","TX",1.068773028442,"Houston, TX","Austin",NA
"County","Barrow","GA",5.35522052066036,"Atlanta, GA","Barrow",NA
"County","Bartow","GA",4.37017898017276,"Atlanta, GA","Bartow",NA
"County","Beaver","PA",2.54699277365815,"Pittsburgh, PA","Beaver",NA
"County","Benton","AR",3.20540206881673,"Fayetteville, AR","Benton",NA
"County","Benton","IA",3.85008884398111,"Cedar Rapids, IA","Benton",NA
"County","Benton","IN",3.29427198415323,"Lafayette-West Lafayette, IN","Benton",NA
"County","Benton","OR",4.24642734431688,"Corvallis, OR","Benton",NA
"County","Benton","WA",5.57592398263457,"Kennewick, WA","Benton",NA
"County","Bergen","NJ",2.03516576229739,"New York, NJ","Bergen",NA
"County","Blount","AL",3.47764578459485,"Birmingham, AL","Blount",NA
"County","Blount","TN",4.972899861682,"Knoxville, TN","Blount",NA
"County","Brazos","TX",2.9108141871344,"College Station, TX","Brazos",NA
"County","Bremer","IA",3.82869938634933,"Waterloo, IA","Bremer",NA
"County","Broome","NY",3.15896576449968,"Binghamton, NY","Broome",NA
"County","Butler","OH",2.96813688170788,"Cincinnati, OH","Butler",NA
"County","Butler","PA",2.51822219929907,"Pittsburgh, PA","Butler",NA
"County","Cabell","WV",3.01346402239939,"Huntington, WV","Cabell",NA
"County","Camden","NJ",1.7341152395415,"Philadelphia, NJ","Camden",NA
"County","Cannon","TN",3.94660107960838,"Nashville, TN","Cannon",NA
"County","Canyon","ID",2.87624720589514,"Boise City, ID","Canyon",NA
"County","Carbon","MT",0.904574208836123,"Billings, MT","Carbon",NA
"County","Carbon","PA",3.09514056694842,"Allentown, PA","Carbon",NA
"County","Carson","TX",4.31927713177484,"Amarillo, TX","Carson",NA
"County","Carter","TN",3.55612763578447,"Johnson City, TN","Carter",NA
"County","Carver","MN",2.1389200858788,"Minneapolis-St Paul, MN","Carver",NA
"County","Centre","PA",2.04330601959693,"State College, PA","Centre",NA
"County","Chelan","WA",5.30277862907949,"Wenatchee, WA","Chelan",NA
"County","Clarke","GA",4.45827595494505,"Athens, GA","Clarke",NA
"County","Collin","TX",3.95201434602372,"Dallas-Fort Worth, TX","Collin",NA
"County","Copiah","MS",3.62753205176394,"Jackson, MS","Copiah",NA
"County","Coweta","GA",4.54189245208842,"Atlanta, GA","Coweta",NA
"County","Dakota","MN",2.12664134929972,"Minneapolis-St Paul, MN","Dakota",NA
"County","Dallas","IA",4.3334194611884,"Des Moines, IA","Dallas",NA
"County","Dallas","TX",4.24448472764749,"Dallas-Fort Worth, TX","Dallas",NA
"County","Dawson","GA",5.49629286683773,"Atlanta, GA","Dawson",NA
"County","DeSoto","MS",4.57162760954229,"Memphis, MS","DeSoto",NA
"County","Dekalb","GA",5.80547751702825,"Atlanta, GA","Dekalb",NA
"County","Denton","TX",4.12447467265233,"Dallas-Fort Worth, TX","Denton",NA
"County","Denver","CO",3.00617779866663,"Denver, CO","Denver",NA
"County","Durham","NC",4.24855024429604,"Durham, NC","Durham",NA
"County","Elbert","CO",3.32959065344349,"Denver, CO","Elbert",NA
"County","Etowah","AL",-1.17890095692238,"Gadsden, AL","Etowah",NA
"County","Fresno","CA",2.7749208042545,"Fresno, CA","Fresno",NA
"County","Fulton","GA",5.85160893722833,"Atlanta, GA","Fulton",NA
"County","Fulton","OH",2.44265743420276,"Toledo, OH","Fulton",NA
"County","Gaston","NC",3.51768597716104,"Charlotte, NC","Gaston",NA
"County","Geauga","OH",2.48154509593101,"Cleveland, OH","Geauga",NA
"County","Gibson","IN",3.04572157620595,NA,"Gibson",NA
"County","Gilpin","CO",2.05092841279593,"Denver, CO","Gilpin",NA
"County","Greene","IN",4.01683129259647,NA,"Greene",NA
"County","Greene","MO",2.67845283202814,"Springfield, MO","Greene",NA
"County","Greene","OH",2.19443669948203,"Dayton, OH","Greene",NA
"County","Greene","VA",4.07215438199726,"Charlottesville, VA","Greene",NA
"County","Grundy","IL",2.89096194150332,"Chicago, IL","Grundy",NA
"County","Hardin","KY",3.92583402416554,"Elizabethtown, KY","Hardin",NA
"County","Harris","GA",3.79646164329639,"Columbus, GA","Harris",NA
"County","Howard","IN",3.06963964959411,"Kokomo, IN","Howard",NA
"County","Howard","MD",2.50316459891715,"Baltimore, MD","Howard",NA
"County","Hudson","NJ",4.41503661618445,"New York, NJ","Hudson",NA
"County","Ingham","MI",3.80656094221384,"Lansing, MI","Ingham",NA
"County","Isanti","MN",1.48151765510854,"Minneapolis-St Paul, MN","Isanti",NA
"County","Jasper","IN",2.56514937416671,"Chicago, IN","Jasper",NA
"County","Jasper","MO",2.45616596147582,"Joplin, MO","Jasper",NA
"County","Jersey","IL",2.56593387530475,"St. Louis, IL","Jersey",NA
"County","Kenton","KY",2.78183138504033,"Cincinnati, KY","Kenton",NA
"County","Kitsap","WA",0.623842478915711,"Bremerton, WA","Kitsap",NA
"County","Lapeer","MI",4.47540834150748,"Detroit, MI","Lapeer",NA
"County","Lehigh","PA",3.2633735641394,"Allentown, PA","Lehigh",NA
"County","Lonoke","AR",2.93605242790332,"Little Rock, AR","Lonoke",NA
"County","Lorain","OH",2.3578709806587,"Cleveland, OH","Lorain",NA
"County","Loudon","TN",4.38979301484772,"Knoxville, TN","Loudon",NA
"County","Louisa","VA",2.42854332240193,NA,"Louisa",NA
"County","Macomb","MI",3.66965156614372,"Detroit, MI","Macomb",NA
"County","Madera","CA",5.43091260423682,"Madera, CA","Madera",NA
"County","Marion","FL",4.11850357945752,"Ocala, FL","Marion",NA
"County","Marion","IN",3.29650560313353,"Indianapolis, IN","Marion",NA
"County","Marion","OR",4.96082241504714,"Salem, OR","Marion",NA
"County","Marion","TN",6.11788598662481,"Chattanooga, TN","Marion",NA
"County","Martin","FL",2.9962283718692,"Port St. Lucie, FL","Martin",NA
"County","McLean","IL",3.37094555256956,"Bloomington, IL","McLean",NA
"County","Medina","OH",2.35520700109914,"Cleveland, OH","Medina",NA
"County","Merced","CA",5.59032266729202,"Merced, CA","Merced",NA
"County","Mercer","NJ",2.16055983855182,"Trenton, NJ","Mercer",NA
"County","Mercer","PA",1.46802756842992,"Youngstown, PA","Mercer",NA
"County","Mobile","AL",3.31990498119015,"Mobile, AL","Mobile",NA
"County","Mohave","AZ",4.48830230371101,"Lake Havasu City, AZ","Mohave",NA
"County","Monroe","IL",5.02671494227698,"St. Louis, IL","Monroe",NA
"County","Monroe","IN",4.05437645981629,"Bloomington, IN","Monroe",NA
"County","Monroe","MI",2.64249702736264,"Monroe, MI","Monroe",NA
"County","Monroe","NY",1.17893439616174,"Rochester, NY","Monroe",NA
"County","Morgan","IN",3.3100946230125,"Indianapolis, IN","Morgan",NA
"County","Morgan","UT",3.55297382557143,"Ogden, UT","Morgan",NA
"County","Morris","NJ",1.46459896478213,"New York, NJ","Morris",NA
"County","Morrow","OH",2.66747744669194,"Columbus, OH","Morrow",NA
"County","Morton","ND",6.50861109525216,"Bismarck, ND","Morton",NA
"County","Murray","GA",3.49663329224368,"Dalton, GA","Murray",NA
"County","Nassau","FL",3.94214443295564,"Jacksonville, FL","Nassau",NA
"County","Nassau","NY",2.80987147203578,"New York, NY","Nassau",NA
"County","Nelson","VA",2.86432694782941,"Charlottesville, VA","Nelson",NA
"County","Newton","GA",4.84181179553273,"Atlanta, GA","Newton",NA
"County","Newton","IN",2.46677956228629,"Chicago, IN","Newton",NA
"County","Newton","MO",2.2626268731868,"Joplin, MO","Newton",NA
"County","Oconee","GA",4.364902844096,"Athens, GA","Oconee",NA
"County","Oconto","WI",3.5730906951154,"Green Bay, WI","Oconto",NA
"County","Oldham","KY",3.49759160898634,"Louisville/Jefferson County, KY","Oldham",NA
"County","Oneida","NY",1.88668104699831,"Utica, NY","Oneida",NA
"County","Onslow","NC",3.86470382214818,"Jacksonville, NC","Onslow",NA
"County","Orange","CA",0.75749960063675,"Los Angeles-Long Beach-Anaheim, CA","Orange",NA
"County","Orange","FL",4.15850148126677,"Orlando, FL","Orange",NA
"County","Orange","NC",3.15993871706997,"Durham, NC","Orange",NA
"County","Oswego","NY",4.11007950269776,"Syracuse, NY","Oswego",NA
"County","Ottawa","MI",3.06060963973924,"Grand Rapids, MI","Ottawa",NA
"County","Ottawa","OH",1.74877744838303,"Port Clinton, OH","Ottawa",NA
"County","Parker","TX",4.74120979847308,"Dallas-Fort Worth, TX","Parker",NA
"County","Pender","NC",1.86574218063347,"Wilmington, NC","Pender",NA
"County","Peoria","IL",3.30492277678638,"Peoria, IL","Peoria",NA
"County","Person","NC",3.55383904347965,"Durham, NC","Person",NA
"County","Pierce","WA",4.36903731045326,"Seattle, WA","Pierce",NA
"County","Pierce","WI",1.28520353904584,"Minneapolis-St Paul, WI","Pierce",NA
"County","Placer","CA",3.42461285569249,"Sacramento, CA","Placer",NA
"County","Porter","IN",2.97567920993377,"Chicago, IN","Porter",NA
"County","Pueblo","CO",5.29314993673905,"Pueblo, CO","Pueblo",NA
"County","Putnam","IN",3.2843546721242,"Indianapolis, IN","Putnam",NA
"County","Putnam","NY",2.71786394967551,"New York, NY","Putnam",NA
"County","Putnam","WV",5.16329729636874,"Huntington, WV","Putnam",NA
"County","Queens","NY",5.72806760985229,"New York, NY","Queens",NA
"County","Racine","WI",4.03036739148,"Racine, WI","Racine",NA
"County","Ramsey","MN",2.78010363642178,"Minneapolis-St Paul, MN","Ramsey",NA
"County","Rogers","OK",2.54327738344573,"Tulsa, OK","Rogers",NA
"County","Saline","AR",3.1713721621347,"Little Rock, AR","Saline",NA
"County","Seward","NE",0.76631453335954,"Lincoln, NE","Seward",NA
"County","Shasta","CA",3.40293758732838,"Redding, CA","Shasta",NA
"County","Shelby","AL",3.56066702745825,"Birmingham, AL","Shelby",NA
"County","Shelby","IN",3.54349333684623,"Indianapolis, IN","Shelby",NA
"County","Shelby","KY",3.89216402018053,"Louisville/Jefferson County, KY","Shelby",NA
"County","Shelby","TN",4.19312004517736,"Memphis, TN","Shelby",NA
"County","Skagit","WA",5.98554974050048,"Mount Vernon, WA","Skagit",NA
"County","Solano","CA",2.33300956630455,"Vallejo, CA","Solano",NA
"County","Sonoma","CA",-0.0824009228403292,"Santa Rosa, CA","Sonoma",NA
"County","Stokes","NC",3.43851736893949,"Winston-Salem, NC","Stokes",NA
"County","Summit","OH",3.02153610661681,"Akron, OH","Summit",NA
"County","Sumner","TN",2.78620300160566,"Nashville, TN","Sumner",NA
"County","Sumter","SC",3.4773240366663,"Sumter, SC","Sumter",NA
"County","Sussex","NJ",1.01766266027483,"New York, NJ","Sussex",NA
"County","Sutter","CA",7.12065110591536,"Yuba City, CA","Sutter",NA
"County","Teller","CO",3.73784416873283,"Colorado Springs, CO","Teller",NA
"County","Tipton","IN",3.07265324911865,NA,"Tipton",NA
"County","Tipton","TN",4.18130774842019,"Memphis, TN","Tipton",NA
"County","Tooele","UT",2.04037860940267,"Salt Lake City, UT","Tooele",NA
"County","Travis","TX",3.15902381511981,"Austin, TX","Travis",NA
"County","Tulare","CA",4.34576561869125,"Visalia, CA","Tulare",NA
"County","Tunica","MS",3.59162353252984,"Memphis, MS","Tunica",NA
"County","Ulster","NY",3.17799096220249,"Kingston, NY","Ulster",NA
"County","Walker","GA",3.38777750966625,"Chattanooga, GA","Walker",NA
"County","Waller","TX",4.74936268422844,"Houston, TX","Waller",NA
"County","Walton","GA",5.24364618042913,"Atlanta, GA","Walton",NA
"County","Warren","IA",3.20821602647139,"Des Moines, IA","Warren",NA
"County","Warren","KY",3.61368989963047,"Bowling Green, KY","Warren",NA
"County","Warren","NJ",2.45561703139874,"Allentown, NJ","Warren",NA
"County","Warren","NY",2.17310139721811,"Glens Falls, NY","Warren",NA
"County","Warren","OH",2.7190187889748,"Cincinnati, OH","Warren",NA
"County","Warren","VA",3.43247712729889,"Washington, VA","Warren",NA
"County","Washoe","NV",2.87164846114639,"Reno, NV","Washoe",NA
"County","Wilson","TN",2.30671773554255,"Nashville, TN","Wilson",NA
"County","Wilson","TX",2.20495162596803,"San Antonio, TX","Wilson",NA
"County","Wright","MN",1.17153574263574,"Minneapolis-St Paul, MN","Wright",NA
"County","Yakima","WA",4.79440520575287,"Yakima, WA","Yakima",NA
"County","Alachua","FL",2.19865399753236,"Gainesville, FL","Alachua",NA
"County","Alameda","CA",1.43210269433187,"San Francisco, CA","Alameda",NA
"County","Amherst","VA",2.88792449863567,"Lynchburg, VA","Amherst",NA
"County","Autauga","AL",3.85195940248649,"Montgomery, AL","Autauga",NA
